"Greek sprinters withdraw from Olympics ATHENS -- The final curtain fell Wednesday on a week-long drama that has riveted this nation when Greece #39;s two top sprinters, swept up in a suspected doping scandal, withdrew from the Summer Olympics and competitions that might have ...",1,Sports
"Olympics : Japan #39;s Kitajima completes breaststroke double ATHENS : Kosuke Kitajima completed a sweep of Olympic breaststroke gold on Wednesday, capturing the 200m title in a Games record ahead of Hungarian teenager Daniel Gyurta. ",1,Sports
"Calls for Sadr militia to disarm NAJAF, Iraq (Reuters) - Iraq #39;s Defence Ministry has ordered Shi #39;ite militiamen in Najaf to immediately lay down their weapons and leave a holy shrine in the city. ",0,World
"More Georgian Soldiers Die in South Ossetia Clashes Georgian officials reported four Georgian soldiers were killed in a heavy fighting, which erupted in the South Ossetian conflict zone late on August 18. ",0,World
"Riot in Salvadoran jail leaves 20 dead, 30 injured MEXICO CITY, Aug. 18 (Xinhuanet) -- A bloody riot Wednesday in the La Esperanza Jail, in Mariona, in the outskirts of San Salvador, left a toll of at least 20 dead and another 30 injured. ",0,World
"Intuit Posts Wider Loss After Charge  SAN FRANCISCO (Reuters) - Intuit Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=INTU.O target=/stocks/quickinfo/fullquote""&gt;INTU.O&lt;/A&gt;, maker of  the No. 1 U.S. tax presentation software TurboTax, on Wednesday  posted a wider quarterly loss from a year earlier after taking  a goodwill impairment charge during its seasonally weaker  fourth quarter.",2,Business
"Software Vendor Lindows Postpones IPO (AP) AP - Software vendor Lindows Inc. formally postponed its initial public offering Wednesday, citing adverse market conditions.",3,Sci_Tech
"Spruced up 64-bit Windows beta ready Microsoft on Wednesday made available the latest builds of its 64-bit version of Windows XP Professional and Windows Server 2003 Enterprise, that each features a handful of new improvements including the Luna user interface, Windows Messenger, Windows Media Player, infrastructure support for Bluetooth, and the .Net Framework 1.1.",3,Sci_Tech
"Dollar Up a Bit Against Europe Currencies  NEW YORK (Reuters) - The dollar was a little stronger  against the main European currencies but weaker against the yen  on Wednesday, with the Japanese currency rallying across the  board as dealers adjusted positions.",2,Business
Google Faces Another Keyword Lawsuit Google Faces Another Keyword Lawsuit\\Another lawsuit has been filed against Google because of the trademarked keyterms that companies bid for in the AdWords keyword advertising program.  Next week Google will head over to a German courtroom where it will continue to defend its technology against Metaspinner Media GmbH.\,3,Sci_Tech
"Ogunleye Remains Idled in Contract Talks (AP) AP - Idled by a stalemate in contract negotiations, Pro Bowl defensive end Adewale Ogunleye can only wonder where he'll be come September.",1,Sports
Portugal Suffers Humiliating Athens Exit in Soccer  ATHENS (Reuters) - Portugal were bundled out of the men's  soccer tournament at the Athens Olympics on Wednesday after a  humiliating 4-2 defeat by Costa Rica.,1,Sports
"Iraq Cleric Agrees to End Uprising, Fighting Rages On  NAJAF, Iraq (Reuters) - A radical Iraqi cleric leading a  Shi'ite uprising agreed on Wednesday to disarm his militia and  leave one of the country's holiest Islamic shrines after  warnings of an onslaught by government forces.",0,World
"Argentina to tackle tax 'evaders' The government of Buenos Aires, the richest province of Argentina, says it wants to seize the safety deposit boxes of 35,000 alleged tax debtors. ",2,Business
"SEC Gives Final Nod to Google #39;s IPO SAN JOSE, Calif. Aug. 18, 2004  The Securities and Exchange Commission granted final approval Wednesday to the paperwork required for Google Inc. #39;s initial public offering, paving the way for the Internet search giant to set a price for its shares and ...",2,Business
"O #39;Hare Set to Lose 37 Daily Arrivals Federal officials announced an agreement Wednesday to ease congestion at O #39;Hare International Airport by temporarily cutting 37 daily peak-hour arrivals by United Airlines and American Airlines, its two largest carriers. ",2,Business
"Moody #39;s raises Dell #39;s senior unsecured debt rating NEW YORK, Aug 18 - Moody #39;s Investors Service said on Wednesday it raised the senior unsecured debt rating of Dell Inc. (DELL.O: Quote, Profile, Research) with a stable outlook citing the firm #39;s strong balance sheet and solid operating and financial ...",2,Business
"Roddick, Williams lose in third round Maybe all that talk from Andy Roddick and Venus Williams about taking the Olympics as seriously as a Grand Slam was just that: talk. ",1,Sports
"Hamm stumbles, then soars to gold ATHENS, Greece -- Paul Hamm overcame a fall on the vault to become the first American to win an Olympics men #39;s all-round gymnastics gold medal. ",1,Sports
Aussie equestrian hopes end in sixth Australia #39;s dreams of an historic fourth successive three-day eventing gold medal ended in disappointment but there was still joy for the team when Andrew Hoy #39;s wife won dual gold medals. ,1,Sports
"Arafat #39;s familiar words must lead to unfamiliar actions If there are any democratic  quot;T #39;s quot; to be crossed and  quot;I #39;s quot; to be dotted, Palestinian President Yasser Arafat did not leave one undone during his keynote speech to MPs at his West Bank headquarters in Ramallah. Arafat looked rejuvenated and emphatic as he ...",0,World
"Salvadoran Prison Riot Kills at Least 20 Prisoners, EFE Reports August 18 (Bloomberg) -- A prison riot in the Central American nation of El Salvador killed at least 20 prisoners and wounded another 30, the Spanish news agency EFE reported, citing prosecutors. ",0,World
PM denies misleading public PRIME Minister John Howard is insisting he has not deliberately misled the Australian public over the children overboard affair. ,0,World
Southern Africa: Zim Election Group Welcomes SADC Guidelines The Zimbabwe Elections Support Network (ZESN) has welcomed the adoption of guidelines for holding democratic elections at the Southern African Development Community (SADC) summit in Mauritius this week. ,0,World
"Vivendi, Messier Each Fined EU1 Million by French Regulator Jean-Marie Messier, the former chief of Vivendi Universal SA who is under investigation for alleged fraud and stock manipulation, was fined 1 million euros (\$1.3 million) by French regulator Autoritee des Marches Financiers.",2,Business
"Lenovo may be in acquisition talks with IBM HONG KONG - China #39;s biggest computer maker said Tuesday it is in acquisition talks with a major international technology company, a disclosure which comes amid reports it might buy IBM Corp.",2,Business
"Google Slashes IPO, Gets Pricing Go-Ahead  NEW YORK/SAN FRANCISCO (Reuters) - Google Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GOOG.OQ target=/stocks/quickinfo/fullquote""&gt;GOOG.OQ&lt;/A&gt; on  Wednesday got the green light to go ahead with a downsized  version of its much-hyped initial public offering, meaning its  shares could debut on Nasdaq as soon as Thursday.",2,Business
"Product Review: Business PC Roundup - Part 2 (NewsFactor) NewsFactor - Over the last several weeks, NewsFactor has looked at ten of the market's best-known and most sought-after business computers. Each has its strengths and weaknesses. The difficult part is finding the one that strikes the best balance between merits and flaws.",3,Sci_Tech
Analyst: CRM Mergers and Acquisitions Picking Up (NewsFactor) NewsFactor - Most industry observers agree that the CRM-software market is picking up speed this year and will continue to do so next year. And most also agree that venture capitalists have been waiting for several years to make their next moves regarding the startups they have backed through the thin years.,3,Sci_Tech
"Vitamin E Thwarts Colds in the Elderly By Amanda Gardner, HealthDay Reporter    HealthDayNews -- Nursing home residents who take daily doses of vitamin E appear to be less likely to develop certain respiratory infections, a new study finds.    The protective effect was most pronounced with upper respiratory infections, such as the common cold...",3,Sci_Tech
"Ford kills 'Everest' procurement software system Ford Motor Co. has decided to stop work on a major procurement software system built around Oracle's 11i E-Business Suite of apps and plans to move back toward its original custom-written, mainframe-based applications.",3,Sci_Tech
"NetRatings survey shows broadband users now a majority in U.S. There were an estimated 63 million broadband users, or 51 of all home Internet users, last month compared with 61.3 million dial-up users, 49 of the total, according to a survey by NetRatings Inc.",3,Sci_Tech
Brief: FedEx Kinko's launches Internet-based print options FedEx Kinko's yesterday launched a Web-based tool geared toward mobile professionals and small businesses that allows Microsoft Windows users to connect to FedEx Kinko's printing centers.,3,Sci_Tech
"Sun postpones September user show In a bid to save money, Sun Microsystems is postponing its SunNetwork 2004 San Francisco user conference and may merge the event with its JavaOne 2005 developer conference, set for next June.",3,Sci_Tech
Researchers find holes in XP SP2 Security researchers found two software flaws in the Windows XP Service Pack 2 that could allow virus writers and malicious hackers to sidestep new security features in the operating system.,3,Sci_Tech
"HP pledges to correct order processing problems At HP World this week, company officials scrambled to reassure customers that it is working hard to fix its order processing problems by the end of this month.",3,Sci_Tech
"Catching 'gotchas' in tech contracts IT managers and contract specialists often fail to include important criteria in final tech deals, such as performance promises made by vendors during the request for proposals process, said negotiation experts at an IBM Share conference.",3,Sci_Tech
"Netscape 7.2 released Netscape Communications yesterday released Netscape 7.2, which is based on Version 1.7 of Mozilla, the most recent version of the Mozilla Internet application suite.",3,Sci_Tech
Brief: SAP users warned of false support calls SAP AG is warning customers not to provide confidential information on the phone to people claiming to be company support staff.,3,Sci_Tech
"Review: Robovacs No Match for Normal Vacuum Cleaners By MARK JEWELL     BOSTON (AP) -- A new generation of robotic vacuums is ready to do battle with dirt, dust and dog hair with more cleaning power and cunning than their ancestors could muster.     Faced with the usual obstacles - furniture, stairs, low-hanging bed skirts and stray socks - they intelligently and acrobatically extricate themselves from most tight spots and largely avoid getting stuck or sucking in what they shouldn't...",3,Sci_Tech
"Sharon's Likud Rejects Coalition Bid--First Returns (Reuters) Reuters - Israeli Prime Minister Ariel\Sharon's right-wing Likud party voted Wednesday to bar a\coalition with center-left Labor that he seeks to advance his\Gaza withdrawal plan, according to early returns.",0,World
"UN Concerned by Lack of Darfur Progress on Ground (Reuters) Reuters - The United Nations said on\Wednesday it was concerned by Sudan's lack of progress in\bringing security to Darfur, where more than a million people\have fled their homes for fear of militia attack.",0,World
"Sharon's Likud Rejects Coalition Bid--First Returns  TEL AVIV, Israel (Reuters) - Israeli Prime Minister Ariel  Sharon's right-wing Likud party voted Wednesday to bar a  coalition with center-left Labor that he seeks to advance his  Gaza withdrawal plan, according to early returns.",0,World
Medtronic Quarterly Net Up (Reuters) Reuters - Medtronic Inc. (MDT.N) on Wednesday\said its quarterly earnings rose on brisk demand for devices\that manage irregular heart beats and products used to treat\the spine.,2,Business
Google Says IPO Auction Has Closed  NEW YORK (Reuters) - Google Inc. said on Wednesday that the  auction has closed for its initial public offering.,2,Business
Bloom Will Appeal Latest NCAA Rebuff (AP) AP - Colorado wide receiver Jeremy Bloom decided Wednesday to keep fighting the NCAA for the right to accept commercial ski endorsements while playing college football.,1,Sports
"U.S. Forces Kill 50 Sadr Militia in Baghdad Suburb (Reuters) Reuters - U.S. forces killed more than 50 Shi'ite\militiamen Wednesday in a significant advance into a Baghdad\suburb that is a powerbase for radical cleric Moqtada al-Sadr,\the military said.",0,World
Besieging holy sites: past lessons The standoff at one of Islam's holiest shrines parallels one at the Church of the Nativity in 2002.,0,World
British say US gave terror suspects a heads up Eight alleged terrorists were charged in Britain this week. One was caught with detailed plans of several US buildings.,0,World
"IPO Quiet Period Needs  #39;Good, Hard Look #39; -SEC Chief WASHINGTON (Reuters) - The rules on what executives may and may not say during the run-up to launching a company onto the public markets need a  quot;good, hard look, quot; the top US securities regulator said on Wednesday. ",2,Business
"Crude oil crosses the \$47 per barrel mark NEW YORK, August 18 (New Ratings)  Crude oil prices reached new record high levels today, following the US Energy Department report regarding the expanded operations by the US refineries and increased gasoline demand for this year. ",2,Business
"Fleet Bank to lay off workers Hundreds of branch employees at Fleet Bank, one of the largest banks in Philadelphia and now part of Bank of America, are being laid off Wednesday across the Northeast. ",2,Business
"Intuit Posts Wider Loss After Charge SAN FRANCISCO (Reuters) - Intuit Inc. (INTU.O: Quote, Profile, Research) , maker of the No. 1 US tax presentation software TurboTax, on Wednesday posted a wider quarterly loss from a year earlier after taking a goodwill impairment charge during its ...",2,Business
"Google Gets the Green Light, Markets Perk Up The SEC hurdle had been closely watched after Google made some missteps after announcing its intention to go public, including possibly violating the quiet period regulations. At the market close, the Dow had climbed 110.32 ...",2,Business
"Parmalat sues former auditors for at least \$10 bn LONDON, August 18 (New Ratings)  The insolvent Italian dairy food product company, Parmalat Finanziaria SpA (PAF.FSE), filed a lawsuit against its former auditors, Deloitte  amp; Touche and Grant Thornton, today, seeking damages of at least \$10 billion. ",2,Business
Mexican Volkswagen Workers Strike Over Wage Increase Volkswagen workers in Mexico have gone on strike after rejecting a wage increase offered by company management. ,2,Business
"Synovis shares tumble as profit, revenue fall CHICAGO, Aug 18 (Reuters) - Shares of Synovis Life Technologies Inc.(SYNO.O: Quote, Profile, Research) tumbled 13 percent on Wednesday after the company reported a drop in quarterly net income and withdrew its annual and fourth-quarter outlook, citing ...",2,Business
Windows XP SP2 Firewall Last week Microsoft finally released the much-anticipated Service Pack 2 (SP2) for Windows XP. This update represents a fundamental change in many aspects of Windows XP security and could reasonably be called the next release of Windows XP as much as a ...,3,Sci_Tech
"Ford kills  #39;Everest #39; procurement software system AUGUST 18, 2004 (COMPUTERWORLD) - Despite four years in production and an investment of millions of dollars, Ford Motor Co. is pulling the plug on a major procurement software system built around Oracle Corp. #39;s 11i E-Business Suite of applications. ",3,Sci_Tech
Scientists Fear Malaysian Sea Turtles Threatened Scientists warn that the Malaysian populations of several species of sea turtles are on the brink of collapse and could disappear without urgent action to eliminate poaching and other dangers. ,3,Sci_Tech
Hamm Becomes First US Gymnast to Win All-Round Olympic Title Aug. 18 (Bloomberg) -- Paul Hamm out-scored South Korean Kim Dae Eun in the final exercise to become the first US gymnast to win the all-round men #39;s title at an Olympic Games. ,1,Sports
"Return to Olympia worth long wait OLYMPIA  Amid the olive trees and just past the ancient ruins, on a hillside bathed in an unrelenting Mediterranean sun, 15,000 spectators from around the world converged on this little town to watch 12 men and 12 women compete in the shot put at the ...",1,Sports
"Day 5 of Olympics Brings Gold for Some, Major Upsets for Others A total of 21 gold medals will be awarded on Wednesday at the Athens Olympics. Day five medals already awarded include archery, boating and shooting events, as well as judo, cycling, and weightlifting. ",1,Sports
Radical Shiite Cleric  #39;Accepts Peace Plan #39; If the agreement is fulfilled  and al-Sadr has made contradictory statements in the past  it would resolve a crisis that had angered many of Iraq #39;s majority Shiites and threatened to undermine the fledgling interim government of Prime Minister ...,0,World
" #39;9-11 helper driven by anti-Israeli beliefs #39; A Moroccan accused of helping the Sept. 11 suicide hijackers was part of a group that raged against the United States  quot;because it defends Israel quot; and himself approved of Hitler #39;s extermination of the Jews, witnesses testified Wednesday. ",0,World
IBM: Do We Have a Deal? Speculation spreads that China's biggest computer maker will buy IBM's PC business. Also:  Clinton attends launch of Chinese search engine powered by AI   hellip;.  A new DVD can play on old and new HD technology   hellip;. and more.,2,Business
Oil Falls to 3-Month Low on Mild Weather  LONDON (Reuters) - Oil prices fell more than a dollar to a  three-month low on Tuesday as mild winter weather sapped demand  in the heavy energy consuming U.S. northeast.,2,Business
Wal-Mart does the notebook price limbo The retailer trots out a portable PC for less than \$600. Is it getting ready for a laptop push for the holidays?,3,Sci_Tech
American Hamm Claims Men's Gymnastics All-Round Crown  ATHENS (Reuters) - Paul Hamm etched his name into the  record books as he became the first American man to win the  Olympic gymnastics all-round crown Wednesday.,1,Sports
"Egypt eyes possible return of ambassador to Israel CAIRO - Egypt raised the possibility Tuesday of returning an ambassador to Israel soon, according to the official Mena news agency, a move that would signal a revival of full diplomatic ties after a four-year break.",0,World
Woods' Top Ranking on Line at NEC Invite (AP) AP - Tiger Woods already lost out on the majors. Next up could be his No. 1 ranking.,1,Sports
Nvidia To Power Next-Gen Sony Console Nvidia Corp. and Sony Computer Entertainment Inc. (SCEI) said Tuesday that the two companies are working together to deveop a graphics subsystem for Sony #39;s next-generation video-game console.,3,Sci_Tech
Mozilla Thunderbird Reaches 1.0 An anonymous reader writes  quot;Mozilla Thunderbird 1.0 is now available for download on Mozilla #39;s FTP server. quot; Here is the press release announcing the release.,3,Sci_Tech
"NASA Seeks Methods to Repair Shuttles in Flight NASA is hoping techniques that would enable a crew to repair damages to a space shuttle in flight will be ready for the shuttle #39;s planned May 2005 return to space, officials with the agency said on Monday.",3,Sci_Tech
"Trend Micro offers cellphone, PDA security CUPERTINO, Calif., Dec. 7 - Trend Micro has announced the availability of Trend Micro Mobile Security, providing antivirus and anti-spam protection for SMS messaging customers using data-centric mobile phones and PDAs.",3,Sci_Tech
"Regulators clear Google flotation US regulators approve documents relating to Google's flotation, clearing the way for its market debut.",2,Business
"Mexican car workers stage walkout Workers at a Volkswagen factory in Mexico, which manufactures VW's New Beetle model, have gone on strike over pay.",2,Business
"Heavy rains force another helicopter rescue operation in Britain (Canadian Press) Canadian Press - LONDON (AP) - More than 50 people were rescued by a naval helicopter Wednesday after two landslides caused by heavy rain trapped their vehicles on a highway in Scotland, police said.",0,World
"Sharon's Party Bars Bid for Coalition on Gaza Plan  TEL AVIV (Reuters) - Israeli Prime Minister Ariel Sharon's  Likud party voted on Wednesday to bar him from forming a  coalition with the Labour opposition, an embarrassing blow that  complicates his plan to withdraw from occupied Gaza.",0,World
"Update 1: Sprint Signs \$3 Billion Wireless Pacts Sprint Corp. said Tuesday it reached multi-year agreements totaling \$3 billion with Lucent Technologies Inc., Motorola Inc. and Nortel Networks Corp.",2,Business
"Group: Hurricane may cost insurers \$7.4B NEW YORK -- Hurricane Charley will likely cost insurers at least \$7.4 billion, according to the Insurance Institute, an industry trade group that based its estimate on initial claims data from Florida residents and businesses. ",2,Business
"Medtronic Quarterly Net Up CHICAGO (Reuters) - Medtronic Inc. (MDT.N: Quote, Profile, Research) on Wednesday said its quarterly earnings rose on brisk demand for devices that manage irregular heart beats and products used to treat the spine. ",2,Business
"Viagra introduces its latest celebrity backer: the devil Gone are the days when coyness ruled the marketing of the drug that helps the condition that men find hard to talk about. In a Madison Avenue dream situation, Viagra is facing some stiff competition in a three-way battle for ...",2,Business
LA parking company lands contract renewal with ABIA Los Angeles-based Ampco System Parking has received a multi-year contract renewal with Austin-Bergstrom International Airport. ,2,Business
"Our most vulnerable citizens don #39;t belong in hurricane danger zones HILTON HEAD, SC  Hurricane Charley demonstrated last weekend why some of the nation #39;s most vulnerable folk - the ill, the disabled, and the frail elderly - should think twice before taking up residence in the most dangerous parts of ...",3,Sci_Tech
"US Cyclists Capture Three Medals ATHENS, Greece - Tyler Hamilton #39;s greatest ride capped the finest Olympic day for US cycling, which won three of the six medals awarded in Wednesday #39;s road time trials - surpassing its two total road medals won since the 1984 Games in Los ...",1,Sports
American Hamm Claims Men #39;s Gymnastics All-Round Crown ATHENS (Reuters) - Paul Hamm etched his name into the record books as he became the first American man to win the Olympic gymnastics all-round crown Wednesday. ,1,Sports
"Cooke Vows to Learn Athens Lesson Nicole Cooke could ride in four or more Olympics but the pain of her first will always be with her. After finishing just outside the medal placings in Sunday #39;s road race, the Welsh cyclist put herself through another half-hour of sun-baked agony in the ...",1,Sports
US Women Shatter Olympic 800-Meter Freestyle Relay Record The United States has shattered a 17-year-old world record in the women #39;s Olympic 800-meter freestyle relay. ,1,Sports
Reid opens his Ireland account Wanted man Andy Reid did his market value no harm by grabbing his first Republic of Ireland goal against Bulgaria at Lansdowne Road tonight. ,1,Sports
Sadr agrees to lay down arms Iraq #39;s rebel Shiite cleric Moqtada al-Sadr accepted a peace plan to lay down arms and join a Baghdad conference forming an interim national assembly. ,0,World
